Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
Cc1cn(-c2c(Cl)cccc2Cl)c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc12,0.973,ppb,test,train
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@](C)(O)CC2,0.53,ppb,train,train
CCP(=O)(O)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,0.99,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3cccc(OC)c3)C2)n1,0.9670000000000001,ppb,train,train
Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,0.991,ppb,test,train
Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2C(=O)O)CC1,0.75,ppb,train,train
CC(=O)N1CCN(c2ccc(NC(=O)Cc3cnc(-c4ccnc(F)c4)c(C)c3)nc2)CC1,0.95,ppb,train,train
Cc1nc2c(-c3ccccc3)cnn2c(NCc2ccccn2)c1C,0.998,ppb,train,train
Cc1nc2c(-c3ccc(F)cc3)cnn2c(NCc2ccccn2)c1Cl,0.995,ppb,train,test
O=C1c2c(O)c(=O)ccn2N(C(c2ccccc2)c2ccccc2)[C@@H]2COCCN12,0.9670000000000001,ppb,test,train
Cc1cc(-c2ccc(C(F)(F)F)cn2)[nH]c1C(=O)N[C@@H](CN)c1ncc(CO)s1,0.992,ppb,train,test
Cc1nc([C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(Cl)c(F)c4)nn3)[C@H]2O)n(-c2cc(Cl)ccc2C(F)(F)F)n1,0.9470000000000001,ppb,test,train
CCn1ncc2c(F)cc(-c3ccc(C(/C=C4\OC(=O)NC4=O)(CC)CC)c(=O)[nH]3)cc21,0.9989,ppb,test,train
Cc1ccc2c(c1)C(=O)N1CCCC[C@H]1c1cc3nc([C@H]4C[C@H](O)C4)cc(n3n1)N(C)CCNC(=O)CO2,0.888,ppb,test,test
CC(C)C(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)c(F)c2)CC1,0.987,ppb,test,train
Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)CC2,0.95,ppb,test,train
Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)C[C@H]2C,0.98,ppb,train,train
NCc1cc(-c2cccc(C(=O)Nc3ccccc3CC(=O)O)c2)ccc1Cl,0.9790000000000001,ppb,train,train
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.33,ppb,test,test
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(CNC(=O)CCCCOCCCCOCCCCOc5cc(-c6scnc6C)ccc5CNC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H](C(C)C)N5Cc6ccccc6C5=O)cc4)cc23)c1F,0.96,ppb,train,train
O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1)O[C@H]1CN2CCC1CC2,0.98,ppb,train,train
C[C@H](O)c1nccn1Cc1cc(-c2ccc(C#CC34CC(N)(C3)C4)cc2)no1,0.965,ppb,test,train
C[C@H](O)c1nccn1[C@H](CN)c1cc(-c2ccc(C#C[C@@H]3[C@H]4CN(C=O)C[C@@H]34)cc2)on1,0.725,ppb,train,train
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CCN2CCCCC2)CC(=O)NC2CCC2)nn1C1CCCC1,0.91,ppb,train,train
CC(C)NCC(O)COc1cccc2ccccc12,0.7055,ppb,test,train
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,0.79,ppb,train,train
CCOC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2sc(C)nc12,0.025,ppb,train,train
Cc1c(-c2ccc3nonc3c2)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.03,ppb,test,train
Cc1c(-c2ccc3[nH]cnc3c2)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.047,ppb,test,train
C[C@@H](NC(=O)[C@H]1CN(C2CCCCC2)CC[C@@H]1NC(=O)c1cc(-c2ccc(F)cc2F)on1)c1ccccc1,0.9840000000000001,ppb,train,train
O=C(N[C@H]1CCN(CC2CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.884,ppb,train,train
O=C(N[C@H]1CCN(C2CCCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.862,ppb,train,train
O=C(C1CCS(=O)(=O)CC1)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,0.008,ppb,train,train
COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.9578,ppb,test,train
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,0.9,ppb,train,train
CNC1(c2ccccc2Cl)CCCCC1=O,0.12,ppb,train,test
O=C(O)CNC(=O)C1=C(O)CCN(Cc2ccc(-c3ccccc3)cc2)C1=O,0.9890000000000001,ppb,test,train
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,0.997,ppb,train,train
CC(C)(CNc1ccc(-c2cccc(C(N)=O)c2)nn1)c1ccc(F)cc1,0.08,ppb,train,train
CC(C)(CNc1ccc(-c2cccc(C(N)=O)c2)cn1)c1ccc(F)cc1,0.01,ppb,test,train
O=C(O)c1c(F)ccc2c1OB(O)[C@@H]1C[C@H]21,0.96,ppb,train,train
Cc1cn2cc(-c3cc4ccc(N5CCN(C)CC5)cc4oc3=O)nc2c(C)n1,0.97,ppb,train,train
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNCC5)ccc4n3)cc2c(C)n1,0.7,ppb,train,train
Cc1cn2cc(-c3cc4ccc(N5CCN(C)CC5)cc4oc3=O)nc2cn1,0.97,ppb,train,train
Cc1cn2nc(-c3cc(=O)n4cc(N5CCN(C)CC5)ccc4n3)cc2c(C)n1,0.8,ppb,train,test
CCCC(CCC)c1nc2c(Nc3ccc(I)cc3)nc3ccccc3c2[nH]1,0.9359999999999999,ppb,test,train
Cn1nncc1-c1cnn([C@H](CCOC(F)F)c2ccc(-c3c(-n4cc(C(F)(F)F)nn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.982,ppb,train,train
Cc1n[nH]c2ccc(NS(=O)(=O)CCCCF)cc12,0.77,ppb,train,train
Cn1ccc(-c2ccnc(NC(=O)C3CC3)c2)cc1=O,0.37,ppb,train,train
COCCO[C@H]1CC[C@H](NC(=O)c2cc(-c3cncs3)nc3[nH]ccc23)CC1,0.7909999999999999,ppb,train,train
CNC1CN(c2nc3ncc(Br)cc3n3nnnc23)C1,0.735,ppb,test,test
O=C(NC[C@H]1[C@H]2C[C@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1,0.997,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(Cl)c(Cl)cc43)C[C@@H]21,1.0,ppb,train,test
CC(C)(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.996,ppb,train,train
COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2C)cc(OC)c1OC,0.943,ppb,test,train
O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3c(F)cc(F)cc23)ncc1F,0.9992,ppb,test,train
O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1,0.9329999999999999,ppb,test,train
Cc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.9490000000000001,ppb,train,train
Cc1ccc(NC(=O)c2ccc(P(C)(C)=O)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.8370000000000001,ppb,train,train
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@]2(CC1)COc1cc(C(F)(F)F)ccc12,0.9990000000000001,ppb,train,train
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(F)c1)[C@@](O)(CCN(C)C)c1cc2ccccc2o1,1.0,ppb,train,test
CCc1ccc(-n2ccc(C(F)(F)F)c2COc2ccc(CCC(=O)O)c(F)c2F)cc1,0.9998,ppb,train,test
O=C(O)c1cccc(-n2c(/C=C/c3ccc(Cl)s3)nc3ccccc3c2=O)c1,0.993,ppb,train,train
Cc1nc2c(-c3ccc(OC(F)(F)F)cc3)cnn2c(NCc2ccccn2)c1C,0.9790000000000001,ppb,train,test
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)no3)CC1)c(=O)n2C,0.972,ppb,train,test
CC[C@@H](NC(=O)c1ccc(C#N)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(Cl)cc43)C[C@@H]21,0.985,ppb,train,train
CC[C@@H](NC(=O)c1ccc(Cl)c(F)c1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.99,ppb,train,train
CNC(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,0.992,ppb,train,train
Cc1cncc(C#Cc2sc(NC(=O)NC[C@H](C)OCC3CC3)nc2C)c1,0.9865999999999999,ppb,train,test
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)F)CC2)c2ccccc12,0.833,ppb,train,train
COc1ccc2ncc(F)c(C(O)C[C@H]3OC[C@H](NCc4ccc5c(c4)OCCO5)CO3)c2c1,0.89,ppb,train,train
O=C(CCN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,0.98,ppb,train,train
O=c1[nH]c(Nc2cc(Cl)cc(Cl)c2)nc2cccc(O)c12,1.0,ppb,train,test
C[C@H](O)c1nccn1Cc1cc(C#Cc2ccc(OC3CN(CCCO)C3)cc2)on1,0.7390000000000001,ppb,train,train
O=C(N[C@H](C1CC1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21)c1ccc(Cl)cc1,0.992,ppb,train,train
CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](c3ccnc4ccc(F)cc34)C[C@@H]21,0.99,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccc(F)c43)C[C@@H]21,0.991,ppb,train,train
O=C(NC[C@@H]1[C@H]2C[C@H](n3cnc4cc(F)c(F)cc43)C[C@@H]12)c1ccc(Cl)cc1,0.996,ppb,train,test
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,0.84,ppb,train,test
Nc1nccc(COc2cc(F)c3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)c1Cl,0.986,ppb,train,train
C[C@H]1Cc2[nH]nc(-c3ccccc3)c2CN1C(=O)Nc1cccc(Cl)c1,0.993,ppb,train,train
C[C@H](NS(=O)(=O)c1ccc(-c2sc(-c3nnc(C(C)(C)O)o3)nc2C(=O)N2CCC(F)(F)CC2)c(Cl)c1Cl)C(F)(F)F,0.9229999999999999,ppb,train,train
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC[C@@H]2C)c(C(F)F)c1F)C(F)(F)F,0.941,ppb,train,train
CCP(=O)(OC)c1ccc2nc(-c3ccc(F)cc3)oc2c1,0.93,ppb,train,train
c1coc(CNc2ncnc3occc23)c1,0.129,ppb,test,train
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0.51,ppb,test,train
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.48,ppb,train,train
Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,0.993,ppb,test,train
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,0.46,ppb,train,train
Cc1ccc(C(=O)O)cc1N1CCN(c2c(C)n[nH]c2C)CC1,0.97,ppb,train,train
Cc1cc(N2CCOc3ncnc(N)c3C2=O)cc(C)c1C#CC(C)(C)CC(=O)O,0.861,ppb,train,train
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,0.958,ppb,test,train
CC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5)ncc34)nn2C2CCOCC2)C1,0.7,ppb,train,train
Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1,0.98,ppb,train,test
Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3ccc(C(F)(F)F)cn3)c3c(c21)CC(C)(C)O3,0.9984999999999999,ppb,train,train
CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,1.0,ppb,test,test
COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,1.0,ppb,train,train
CC(C)c1csc(-c2cccc(CNc3ccc4[nH]nc(C(=O)O)c4c3)c2O)n1,0.9997,ppb,train,train
Cc1cc(NC2Cc3cc(F)c(F)cc3C2)n2nc(C(C)(F)F)nc2n1,0.934,ppb,train,train
Cn1cnc2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c21,0.8440000000000001,ppb,train,train
N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ncc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,0.2,ppb,train,test
N#Cc1ccc2nc(Cc3nc4c(c(=O)[nH]c(=O)n4C4CC4)n3Cc3ccccc3)[nH]c2c1,0.89,ppb,train,test
COC(=O)c1ccc2nc(Cc3nc4c(c(=O)[nH]c(=O)n4C4CC4)n3Cc3ccccc3)[nH]c2c1,0.92,ppb,train,test
C[C@@H](NC(=O)[C@H]1CN(C2CCCCC2)CC[C@@H]1NC(=O)c1cc(-c2ccc(F)cc2F)on1)c1ccccn1,0.9309999999999999,ppb,train,train
O=C(N[C@H]1CCN(C2CCCCC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.841,ppb,train,test
NC(=O)c1ccc2c(c1)CCCN2Cc1ccc(C(=O)NO)cc1,0.858,ppb,train,train
CC(C)c1c(-c2cnn(C3CC3)c2)[nH]c2c(C#N)cnn2c1=O,0.992,ppb,train,train
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,0.65,ppb,train,train
Cc1cc(C(C)NC(=O)c2[nH]cc(Cc3ccc(C(F)(F)F)nc3)c2C)no1,0.9470000000000001,ppb,train,train
COc1ccc2ccc(=O)n(CCN3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.016,ppb,train,train
Cc1cc(C)cc(-n2nc(-c3ccc(C(F)(F)F)cc3O)nc2-c2ccccc2O)c1,0.9994,ppb,test,train
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)NCCO,0.52,ppb,train,train
COCC[C@H](c1ccc(-c2c(-n3cc(Cl)nn3)ccc(Cl)c2F)c[n+]1[O-])n1cc(-c2cnnn2C)cn1,0.86,ppb,train,test
C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,0.9940000000000001,ppb,test,train
Cc1c(-c2ccc(N)c(C#N)c2)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.042,ppb,train,test
COc1ccc(/N=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)cc1,1.0,ppb,train,train
N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,0.018000000000000002,ppb,train,train
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.19,ppb,train,train
O=C(N[C@@H](c1ccccc1)c1ccc(-c2cccc(OCc3ccc(C(=O)NCCCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)cc1)O[C@H]1CN2CCC1CC2,0.95,ppb,train,train
C[C@@H]1COCCN1c1cc2n(n1)[C@H](C(F)(F)F)CNC2=O,0.13,ppb,train,train
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,0.81,ppb,train,train
C[C@@H]1CCC(=O)NC(C(=O)NCCS(=O)(=O)O)CNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,0.99,ppb,train,train
O=C(N[C@H]1CC[C@H](O)CC1)C1CCC(CCc2ccccc2)C1,0.9773000000000001,ppb,test,test
O=C(Nc1c(F)c(F)c(-c2cccnc2)c(F)c1F)c1c(O)nn2ccccc12,0.9958,ppb,test,train
COc1cc(OCc2ccnc(N)n2)c(Cl)c2sc(N[C@H]3CCCC[C@@H]3O)nc12,0.972,ppb,train,train
O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4ccc(OCCO)cc4[nH]3)n(Cc3ccccc3)c12,0.64,ppb,train,train
Cn1nncc1-c1cnn([C@H](Cc2ccc(F)cc2)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.9620000000000001,ppb,train,train
Cc1cc(F)c(N2CCN(c3c(C)n[nH]c3C)CC2)cc1C(=O)O,0.87,ppb,train,train
O=C(CCCCCc1cccnc1)NC1CCC(O)CC1,0.275,ppb,train,train
O=C(CCCOCc1ccccc1)N[C@H]1CC[C@H](O)CC1,0.5710000000000001,ppb,train,test
COc1cc(OCc2ccnc(N)n2)cc2sc(N[C@H]3CCCC[C@@H]3O)nc12,0.7759999999999999,ppb,train,train
Cn1c(=O)n(CC(=O)N2CCC2)c2cc(-c3cccc(C(F)(F)F)c3)cnc21,0.948,ppb,train,test
NC(=O)c1ccccc1Nc1ccnc(NC(=O)C2CC2)c1,0.78,ppb,train,train
CNC(=O)N1CCc2c(c(-c3cccc4cc(-c5cnn(C)c5)c(C(F)F)cc34)nn2C2CCOCC2)C1,0.84,ppb,train,train
CCOc1ccc(F)cc1NC(=O)c1cc(F)ccc1NS(=O)(=O)C1CC1,0.002,ppb,train,train
O=C(NCc1ccc(OC(F)(F)F)c(Cl)c1)c1ccc(S(=O)(=O)Nc2nccs2)c(F)c1,0.998,ppb,train,test
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,0.95,ppb,train,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1ccc2occc2c1,1.0,ppb,train,train
Cc1noc2c1-c1ccc(-c3cnn(C)c3)cc1N(c1ccc(C#N)cc1)CC2CC(N)=O,0.99,ppb,train,train
S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,0.9990000000000001,ppb,train,train
CNS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n([C@@H](C)C3CC3)c2=O)nc1,0.97,ppb,train,train
Cc1nc(N)ccc1-c1cnn(C(CC2CC2)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1,0.965,ppb,train,test
CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN(C)C(=O)C[C@@H](Cc3ccc(NC(=O)[C@H](Cc4ccccc4Cl)NC(C)=O)cc3)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.62,ppb,test,test
CCNC(=O)c1cc(-c2ccc(NC(=O)[C@H](O)c3cc(F)cc(F)c3)cc2C)cnc1N,0.981,ppb,test,train
Cc1ccccc1COc1nc2c(cc1-c1nc(N)cc(N)n1)c(C)nn2-c1ccccc1,0.998,ppb,train,train
Cc1cc(NC2CCc3cc(Br)ccc3C2)n2nc(C(C)(F)F)nc2n1,0.99,ppb,train,train
Cc1cc(NC2CCc3cc(Cl)ccc3C2)n2nc(C(C)(F)F)nc2n1,0.988,ppb,train,train
Cc1cc(N[C@H]2CCc3ccc(Cl)cc3C2)n2nc(C(C)(F)F)nc2n1,0.9670000000000001,ppb,train,train
O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,0.986,ppb,train,train
CC(C)[C@@H]1CNC(=O)c2cc(N3CCOC[C@H]3C)nn21,0.13,ppb,train,train
CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,0.39,ppb,train,train
CN1CCC(=C2c3ccccc3CCn3c(C(=O)O)cnc32)CC1,0.63,ppb,train,train
O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C1CC1,0.9990000000000001,ppb,train,train
Cc1ccc(C(=O)N[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)cc1,0.31,ppb,train,train
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.99,ppb,train,train
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0.83,ppb,test,train
O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,0.971,ppb,train,train
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cn[nH]c2)cc1,0.988,ppb,train,train
COc1nc(C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,0.904,ppb,train,train
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C(=O)O)CC3)cc12,0.998,ppb,train,train
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N[C@@H](C(=O)O)C(C)C)CC3)cc12,0.977,ppb,train,train
COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)cc12,0.9590000000000001,ppb,train,test
O=C(O)c1ccc(NCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,0.9990000000000001,ppb,train,train
COC(=O)Nc1ccc(-c2cnn([C@H](CC3CC3)c3ccc(-c4c(-n5cnnn5)ccc(Cl)c4F)c[n+]3[O-])c2)cc1,0.986,ppb,test,train
CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1)C(=O)O,0.956,ppb,train,train
Cc1nnc2n1-c1ccc(-c3cnn(C)c3)cc1N(c1ccc(Cl)cc1)CC2,0.96,ppb,train,test
CCn1c(=O)[nH]c(=O)c2c1nc(Cc1nc3cc4c(cc3[nH]1)OCO4)n2Cc1ccccc1,0.8,ppb,train,test
CCCn1c(=O)[nH]c(=O)c2c1nc(Cc1nc3cc(O)ccc3[nH]1)n2Cc1ccccc1,0.72,ppb,test,train
CCCCC(C(=O)Nc1ccc(Cl)cc1)n1nc(C)cc(Cc2ccccc2OC)c1=O,0.9840000000000001,ppb,train,train
CC(C)(O)CN1C(=O)[C@H](F)C[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,0.025,ppb,train,train
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.69,ppb,test,test
CCC(NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@@H]2C[C@H](Oc3ccnc4ccncc34)C[C@@H]21,0.9890000000000001,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21,0.9890000000000001,ppb,train,train
O=C(NCCc1csc(-c2ccccc2)n1)c1cccc(F)c1,0.96,ppb,test,train
CCN(CC)C(=O)c1nc(C(=O)NCC(C)(C)O)sc1-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)c(Cl)c1Cl,0.99,ppb,test,test
CC(C)(CNc1ncc(-c2cccc(C(N)=O)c2)cn1)c1ccc(F)cc1,0.02,ppb,train,train
C[C@@](O)(CS(C)(=O)=O)C(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)nc3CC[C@@H]12,0.022000000000000002,ppb,train,train
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.9,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@@H]2C[C@@H](Oc3ccnc4ccccc34)C[C@@H]21,0.997,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ncc(C#N)cc43)C[C@@H]21,0.963,ppb,train,train
CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccc(CN)cc1,0.47,ppb,train,test
C[C@@H]1O[C@H](NC(=O)/C=C/c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,0.33,ppb,train,train
CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,0.88,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@@H]2C[C@H](Oc3ccnc4cccnc34)C[C@@H]21,0.95,ppb,train,train
CCC(=O)c1sc(-c2ccc(OC)cc2)c(C)c1-c1ccc(S(N)(=O)=O)cc1,0.998,ppb,train,train
COc1ccc(-c2cc(Nc3ccnc(N4CCOCC4)n3)on2)cc1,0.9887,ppb,train,train
