Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
C=C1[C@@H](O)[C@@H]2O[C@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@@H]5O)O4)O3)CC[C@H]2O[C@@H]1[C@@H](O)C[C@H](C)[C@H]1O[C@@]2(CCCCO2)CC[C@H]1C,0,ames,test,train
C=C1[C@H]2CC[C@H](C2)C1(C)C,0,ames,train,train
C=C=O,1,ames,train,test
C=CBr,1,ames,train,train
C=CC,1,ames,train,train
C=CC#N,1,ames,train,train
C=CC(=C)C,0,ames,train,train
C=CC(=C)CCC=C(C)C,0,ames,train,train
C=CC(=C)Cl,1,ames,train,train
C=CC(=O)CC,1,ames,train,train
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,0,ames,train,train
C=CC(=O)N(CC1CO1)CC1CO1,1,ames,train,test
C=CC(=O)N(C[C@H]1CO1)C[C@H]1CO1,1,ames,train,test
C=CC(=O)N1CCN(c2ccccc2)CC1,0,ames,train,train
C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,0,ames,train,train
C=CC(=O)NC(C)(C)CC(C)=O,0,ames,train,train
C=CC(=O)NCCCN(C)C,0,ames,train,train
C=CC(=O)NCCC[N+](C)(C)C,0,ames,train,test
C=CC(=O)NCNC(=O)C=C,1,ames,train,train
C=CC(=O)NCO,0,ames,train,train
C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,0,ames,train,train
C=CC(=O)O,0,ames,train,train
C=CC(=O)OC,0,ames,train,train
C=CC(=O)OC(C)(C)C,0,ames,train,train
C=CC(=O)OCC,0,ames,train,train
C=CC(=O)OCC(Br)CBr,1,ames,train,train
C=CC(=O)OCC(C)(C)C,0,ames,train,train
C=CC(=O)OCC(C)(C)COC(=O)C=C,0,ames,train,train
C=CC(=O)OCC(C)C,0,ames,train,train
C=CC(=O)OCC(C)O,1,ames,train,train
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1,ames,train,train
C=CC(=O)OCC(CC)CCCC,0,ames,train,train
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,0,ames,train,train
C=CC(=O)OCC1CO1,1,ames,train,train
C=CC(=O)OCCBr,1,ames,train,test
C=CC(=O)OCCCC,0,ames,train,train
C=CC(=O)OCCCCC,0,ames,train,train
C=CC(=O)OCCCCCC,0,ames,train,train
C=CC(=O)OCCCCCC(C)C,0,ames,train,train
C=CC(=O)OCCCCCCOC(=O)C=C,0,ames,train,train
C=CC(=O)OCCCCCOC(=O)C=C,0,ames,train,train
C=CC(=O)OCCCCOC(=O)C=C,0,ames,train,train
C=CC(=O)OCCCl,1,ames,train,train
C=CC(=O)OCCN(C)C,1,ames,train,train
C=CC(=O)OCCO,1,ames,train,train
C=CC(=O)OCCOC,0,ames,train,train
C=CC(=O)OCCOC(=O)C=C,0,ames,train,train
C=CC(=O)OCCOCCOC(=O)C=C,0,ames,train,train
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0,ames,train,test
C=CC(=O)OC[C@H](Br)CBr,1,ames,train,train
C=CC(=O)OC[C@H](CC)CCCC,0,ames,train,train
C=CC(=O)OC[C@H]1CO1,1,ames,train,train
C=CC(=O)c1ccc2c(c1)OCO2,0,ames,train,train
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,1,ames,train,test
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,0,ames,train,train
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0,ames,train,train
C=CC(C)(CCC=C(C)C)OC(C)=O,1,ames,train,train
C=CC(C)(O)CCC=C(C)C,0,ames,train,train
C=CC(C)=O,1,ames,train,train
C=CC(C)C#N,0,ames,train,test
C=CC(Cl)CCl,1,ames,train,train
C=CC(N)=O,0,ames,train,train
C=CC(O)c1ccc(OC)cc1,0,ames,train,train
C=CC(O)c1ccc2c(c1)OCO2,0,ames,train,train
C=CC(OC(C)=O)c1ccc(OC)c2ccccc12,1,ames,train,test
C=CC(OC(C)=O)c1ccc(OC)cc1,1,ames,train,test
C=CC(OC(C)=O)c1ccc2c(c1)OCO2,1,ames,train,train
C=CC1(C)CC(O)C2(C)C(CCC3C4(C)CCCC32OC4=O)C1,0,ames,train,train
C=CC1(C)CCC2(C)C(C1)C(=O)CC1C3(C)CCCC12OC3=O,0,ames,test,test
C=CC1(C)CO1,0,ames,train,test
C=CC1CC2C=CC1C2,0,ames,train,train
C=CC1CC=CCC1,0,ames,train,train
C=CC1CCC2(C)OC2C1,0,ames,train,test
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,0,ames,train,train
C=CC1CN2CCC1CC2C(OC(=O)C(C)O)c1ccnc2ccc(OC)cc12,0,ames,train,train
C=CC1CN2CCC1CC2C(OC(=O)OCC)c1ccnc2ccc(OC)cc12,0,ames,train,test
C=CC1CO1,1,ames,train,test
C=CC=C,1,ames,train,train
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,0,ames,train,train
C=CC=O,1,ames,train,train
C=CCBr,1,ames,train,test
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,0,ames,train,train
C=CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,1,ames,train,train
C=CCC1C(=O)CC(OC(=O)C2C(C=C(C)C)C2(C)C)=C1C,1,ames,test,train
C=CCCC(C=O)CC,0,ames,train,train
C=CCCC1CO1,1,ames,train,train
C=CCCCC,0,ames,train,train
C=CCCCCC1CO1,1,ames,train,train
C=CCCCCCC,0,ames,train,test
C=CCCCCCCCC,0,ames,train,train
C=CCCCCCCCCC,0,ames,train,train
C=CCCCCCCCCCCC,0,ames,train,train
C=CCCCCCCCCCCCC,0,ames,train,train
C=CCCCCCCCCCCCCC,0,ames,train,train
C=CCCCC[C@H]1CO1,1,ames,train,test
C=CCCl,1,ames,train,train
C=CCN,0,ames,train,test
C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21,0,ames,train,test
C=CCN(CC=C)CC=C,0,ames,train,test
C=CCN(CC=C)N=O,1,ames,train,train
C=CCN(CC=C)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,1,ames,test,train
C=CCN1C(=O)CS/C1=N\N=C\C=C\c1cccs1,1,ames,train,train
C=CCN1C2c3ccccc3-c3ccccc3C21,1,ames,train,train
C=CCN1CCC=C2c3nc(NC(C)=O)sc3CCC21,0,ames,train,train
C=CCN=C=S,1,ames,train,test
C=CCNC(=S)N/N=C/C=C/C=C/c1cccs1,0,ames,train,test
C=CCNC(=S)N/N=C/C=C/c1cccs1,0,ames,train,test
C=CCNC(N)=O,1,ames,train,train
C=CCNC(N)=S,0,ames,train,train
C=CCNCC=C,0,ames,train,train
C=CCO,0,ames,train,train
C=CCOC(=O)C=C,0,ames,train,train
C=CCOC(=O)CC(C)C,0,ames,train,test
C=CCOC(=O)CCCCC,0,ames,train,train
C=CCOC(=O)CCCCCCCC,0,ames,train,train
C=CCOC(=O)COCCC(C)C,0,ames,train,train
C=CCOC(=O)c1ccccc1C(=O)OCC=C,0,ames,train,train
C=CCOC(=O)c1ccccc1N,0,ames,train,train
C=CCOC(C)=O,1,ames,train,train
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0,ames,train,train
C=CCOCC1CO1,1,ames,train,train
C=CCOC[C@H]1CO1,1,ames,train,train
C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,0,ames,train,train
C=CCOc1ccccc1OCC(O)CNC(C)C,0,ames,train,train
C=CCSC(=O)n1c(N)c(-c2ccccc2C)c(=O)n1C(C)C,0,ames,test,train
C=CCSSCCC,0,ames,train,train
C=CC[C@]1([C@H](C)C#CCC)C(=O)NC(=O)N(C)C1=O,0,ames,train,train
C=CCc1cc(OC)c2c(c1)OCO2,0,ames,train,train
C=CCc1ccc(O)c(O)c1,1,ames,train,train
C=CCc1ccc(O)c(OC)c1,0,ames,train,test
C=CCc1ccc(O)cc1,0,ames,train,train
C=CCc1ccc(OC)c(OC)c1,0,ames,train,test
C=CCc1ccc(OC)cc1,0,ames,train,train
C=CCc1ccc2c(c1)OCO2,0,ames,train,train
C=CCc1ccccc1OCC(O)CNC(C)C,0,ames,train,train
C=CCl,1,ames,train,train
C=CCn1c(-c2ccc(Br)cc2)cs/c1=N\N=C\C=C\c1ccco1,0,ames,test,train
C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\C=C\c1cccs1,0,ames,train,train
C=CCn1c(-c2ccc(Cl)cc2)cs/c1=N\N=C\C=C\c1ccco1,0,ames,test,train
C=CCn1c(-c2ccc(OC)cc2)cs/c1=N\N=C\C=C\c1ccco1,0,ames,test,train
C=CCn1c(-c2ccc([N+](=O)[O-])cc2)cs/c1=N\N=C\C=C\c1ccco1,1,ames,test,train
C=CCn1c(-c2ccc3ccccc3c2)cs/c1=N\N=C\C=C\c1ccco1,0,ames,test,test
C=CCn1c(-c2ccccc2)cs/c1=N\N=C\C=C\c1ccco1,0,ames,test,train
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,0,ames,train,test
C=CCn1c(C)cs/c1=N/N=C/C=C/c1ccco1,0,ames,train,train
C=CCn1c(C)cs/c1=N\N=C\c1ccc([N+](=O)[O-])s1,0,ames,train,train
C=CCn1c(C)csc1=N/N=C/c1ccc([N+](=O)[O-])s1,0,ames,train,test
C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2,1,ames,train,train
C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1,ames,train,train
C=CCn1cc2c3c(cccc31)[C@@H]1C=C(CO)CN(C)[C@@H]1C2,1,ames,train,train
C=CN1CCCC1=O,0,ames,test,train
C=CN=Nc1ccccc1,1,ames,train,train
C=COC,0,ames,train,train
C=COC(=O)C=C,0,ames,train,train
C=COC(C)=O,0,ames,train,test
C=COC(N)=O,1,ames,train,test
C=COCC(F)(F)F,1,ames,train,train
C=COc1ccc([N+](=O)[O-])cc1,1,ames,train,train
C=CS(C)(=O)=O,0,ames,train,train
C=C[C@@H](O)c1ccc2c(c1)OCO2,0,ames,train,test
C=C[C@@H](OC(C)=O)c1ccc(OC)c2ccccc12,1,ames,train,train
C=C[C@@H](OC(C)=O)c1ccc(OC)cc1,1,ames,train,train
C=C[C@@H](OC(C)=O)c1ccc2c(c1)OCO2,1,ames,train,train
C=C[C@@H]1CC=CCC1,0,ames,train,train
C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1,0,ames,train,train
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0,ames,train,train
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1,ames,test,train
C=C[C@H]1CO1,1,ames,train,train
C=C[C@](C)(CCC=C(C)C)OC(=O)c1ccccc1N,0,ames,train,train
C=C[C@](C)(O)CCC=C(C)C,0,ames,train,train
C=C[Si](C)(C)CCl,0,ames,train,train
C=C[Si](C)(Cl)Cl,1,ames,train,train
C=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,ames,train,train
C=Cc1ccc(C)cc1,0,ames,train,train
C=Cc1ccc(N)cc1,1,ames,train,train
C=Cc1ccc(O)c(OC)c1,0,ames,train,train
C=Cc1ccc(OC)cc1,0,ames,train,train
C=Cc1ccc([N+](=O)[O-])cc1,1,ames,train,train
C=Cc1ccccc1,1,ames,train,train
C=Cc1ccccc1C=C,0,ames,train,train
C=Cc1ccccc1Cl,0,ames,train,test
C=Cc1ccccn1,0,ames,train,train
C=Cc1cccnc1,0,ames,train,train
C=Cc1ccncc1,0,ames,train,train
C=Cc1onc(-c2ccc(OC)cc2)c1-c1ccc(OC)cc1,0,ames,train,train
C=NO,0,ames,train,train
C=O,1,ames,train,train
C=[N+]([O-])O,0,ames,train,train
C=[N+]([O-])[O-],0,ames,train,train
CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,0,ames,train,train
CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,0,ames,train,test
CBr,1,ames,train,train
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,0,ames,train,train
CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,1,ames,train,train
CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,0,ames,test,train
CC#N,0,ames,train,train
CC(/C=C(/C#N)c1ccc(Br)cc1)C(c1ccccc1)C(C#N)c1ccc(Br)cc1,0,ames,train,train
CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,1,ames,train,train
CC(/C=C(\C#N)c1ccc(F)cc1)C(c1ccccc1)C(C#N)c1ccc(F)cc1,0,ames,train,train
CC(/C=C/C(=O)O)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0,ames,train,train
CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12OC1C(O)(CCO)NC2=O,1,ames,train,train
CC(=N)S,0,ames,train,train
CC(=O)/C(=N/O)C(=O)N(c1ccccc1)N(C)N=O,1,ames,train,train
CC(=O)/C(C)=N\O,0,ames,train,train
CC(=O)/C=C(\C(=O)O)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,0,ames,train,test
CC(=O)/C=C(\c1ccccc1)c1c(O)c2ccccc2oc1=O,0,ames,train,test
CC(=O)/C=C/c1ccccc1,1,ames,train,train
CC(=O)/C=C/c1ccco1,0,ames,train,test
CC(=O)/C=C\C1=C(C)CCCC1(C)C,0,ames,train,test
CC(=O)/C=C\c1ccc2c(c1)OCO2,0,ames,train,test
CC(=O)/C=C\c1ccccc1,1,ames,train,train
CC(=O)/N=c1\sn(C(C)=O)c2ccc([N+](=O)[O-])cc12,1,ames,train,train
CC(=O)C(/N=N/c1ccc(-c2ccc(/N=N/C(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,0,ames,train,train
CC(=O)C(=O)c1ccccc1,0,ames,train,test
CC(=O)C(C)=O,1,ames,train,train
CC(=O)C(C)O,0,ames,train,train
CC(=O)C(Cl)(Cl)Cl,1,ames,train,train
CC(=O)C(Cl)Cl,1,ames,train,train
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,0,ames,train,test
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,0,ames,train,train
CC(=O)C1(C)OC12C(=O)C=Cc1ccccc12,0,ames,test,train
CC(=O)C1(C)OC12C=Cc1ccccc1C2=O,0,ames,train,train
CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,1,ames,train,train
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(O)C1)C(=O)c1c(O)cccc1C3=O,1,ames,test,train
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,1,ames,train,train
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1,ames,train,train
CC(=O)C1(c2ccccc2)CCNCC1,0,ames,train,test
CC(=O)C1=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,0,ames,train,test
CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,1,ames,train,train
CC(=O)C1=CCC2C3=CCC4=CC(O)C(O)CC4(C)C3CC(O)C12C,0,ames,train,train
CC(=O)C1C(=O)C=C(C)OC1=O,0,ames,train,train
CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,0,ames,train,train
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,ames,test,test
CC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1,ames,train,train
CC(=O)C=O,1,ames,train,train
CC(=O)CC(=O)/C=C/C(=O)O,0,ames,train,train
CC(=O)CC(=O)CCC(=O)O,0,ames,train,train
CC(=O)CC(=O)Nc1ccc(C)cc1,0,ames,train,test
CC(=O)CC(=O)Nc1ccc(O)cc1,0,ames,train,train
CC(=O)CC(=O)Nc1ccccc1,0,ames,train,train
CC(=O)CC(=O)Nc1ccccc1C,0,ames,train,train
CC(=O)CC(C)(C)O,0,ames,train,train
CC(=O)CC(C)=O,0,ames,train,train
CC(=O)CC(C)C,0,ames,train,train
CC(=O)CCC(C)=O,0,ames,train,train
CC(=O)CCOOCCC(C)=O,0,ames,train,train
CC(=O)CCl,0,ames,train,train
CC(=O)CN(C)N=O,1,ames,train,train
CC(=O)CN(CC(C)=O)N=O,1,ames,train,train
CC(=O)CN(CC(C)O)N=O,1,ames,train,train
CC(=O)CN(COC(C)=O)N=O,1,ames,train,train
CC(=O)CN(C[C@@H](C)O)N=O,1,ames,train,train
CC(=O)Cl,0,ames,train,train
CC(=O)N(C)C,0,ames,train,test
CC(=O)N(C)N=O,1,ames,train,train
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C(C)=O)cc2)cc1,0,ames,test,train
CC(=O)N(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,ames,test,test
CC(=O)N(C)c1cccnc1Nc1nc(-c2ccc(OC(C)C)cn2)ns1,0,ames,train,train
CC(=O)N(C)c1snc2ccccc12,0,ames,train,train
CC(=O)N(C1=NN(C(C)=O)C(c2ccc([N+](=O)[O-])s2)S1)c1ccccc1,1,ames,train,train
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,ames,train,train
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0,ames,train,train
CC(=O)N(Cl)c1ccc2c(c1)Cc1ccccc1-2,1,ames,test,train
CC(=O)N(N)C(C)=O,0,ames,train,train
CC(=O)N(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccc2c(c1)Cc1ccccc1-2,1,ames,train,test
CC(=O)N(O)c1ccc(-c2ccccc2)cc1,1,ames,test,train
CC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1,ames,train,train
CC(=O)N(O)c1ccc(Br)cc1,0,ames,train,train
CC(=O)N(O)c1ccc(C)cc1,0,ames,train,train
CC(=O)N(O)c1ccc(Cl)c(Cl)c1,0,ames,train,train
CC(=O)N(O)c1ccc(Cl)cc1,0,ames,train,train
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,ames,train,train
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,ames,train,train
CC(=O)N(O)c1ccc(Oc2ccccc2)cc1,1,ames,train,train
CC(=O)N(O)c1ccc(Sc2ccccc2)cc1,1,ames,train,train
CC(=O)N(O)c1ccc([N+](=O)[O-])cc1,1,ames,train,test
CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,1,ames,test,train
CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34,1,ames,train,train
CC(=O)N(O)c1ccc2ccccc2c1,1,ames,train,train
CC(=O)N(O)c1ccccc1,0,ames,train,train
CC(=O)N(O)c1ccccc1C,1,ames,train,train
CC(=O)N(OC(=O)c1ccccc1)c1ccc2c(c1)Cc1ccccc1-2,1,ames,train,train
CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,ames,test,train
CC(=O)N(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,ames,train,train
CC(=O)N/N=C/C1=CN(O)c2ccccc2N1O,1,ames,train,test
CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccc(F)cc4)no3)C2)C1,0,ames,train,train
CC(=O)N1CC2(CC(NC(=O)c3cc(-c4ccccc4)no3)C2)C1,0,ames,train,test
CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O,1,ames,train,train
CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O,1,ames,train,train
CC(=O)N1CCN(CCOCc2ccn(-c3ccc(F)c(F)c3)n2)CC1,0,ames,train,train
CC(=O)N1CNC(=O)N(C(C)=O)C1=O,0,ames,train,train
CC(=O)N1[C@@H]2CC[C@H]1C=C(c1cnc(NCc3ccc4c(c3)OCC4)c(C(=O)NC[C@H]3COc4ccccc4O3)c1)C2,0,ames,train,train
CC(=O)N=C1C=CC(=O)C=C1,0,ames,test,train
CC(=O)NBr,0,ames,train,train
CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,1,ames,train,train
CC(=O)NC(CCP(C)(=O)O)C(=O)O,0,ames,train,train
CC(=O)NC(CS)C(=O)O,1,ames,train,train
CC(=O)NC(CS/C(Cl)=C/Cl)C(=O)O,1,ames,train,train
CC(=O)NC(CS/C(F)=C(\F)C(F)(F)F)C(=O)O,0,ames,train,train
CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,ames,train,train
CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O,1,ames,train,train
CC(=O)NC(CSCCCl)C(=O)O,1,ames,train,train
CC(=O)NC1=NC(c2ccc([N+](=O)[O-])o2)=NOC1,1,ames,train,train
CC(=O)NCC(O)COc1cccc2ccccc12,0,ames,train,train
CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,0,ames,train,train
CC(=O)NCc1nc(-c2ccc([N+](=O)[O-])o2)no1,1,ames,train,train
CC(=O)NN,1,ames,train,train
CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,ames,train,train
CC(=O)NNC(=O)c1ccccn1,0,ames,train,train
CC(=O)NNc1ccc(CO)cc1,1,ames,train,train
CC(=O)NNc1ccccc1,1,ames,train,train
CC(=O)NO,1,ames,train,test
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0,ames,train,test
CC(=O)N[C@@H](CS)C(=O)O,1,ames,train,test
CC(=O)N[C@@H](CS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,ames,train,test
CC(=O)N[C@@H]1[C@@H](O)[C@H](c2nc(C(N)=O)cs2)O[C@@H]1CO,1,ames,train,train
CC(=O)Nc1c(O)cc2c3c(cccc13)-c1ccccc1-2,1,ames,test,train
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+](C)[O-])n2C)ccn1,0,ames,test,train
CC(=O)Nc1cc(N(C)C)ccc1N=Nc1cccnc1,0,ames,train,test
CC(=O)Nc1cc(N=Nc2ccc(C)c(NC(C)=O)c2)ccc1C,0,ames,test,train
CC(=O)Nc1cc(N=[N+]([O-])c2ccc(C)c(NC(C)=O)c2)ccc1C,0,ames,train,train
CC(=O)Nc1cc(O)c2ccc3cccc4ccc1c2c34,1,ames,train,train
CC(=O)Nc1cc2c(cc1Cl)-c1ccccc1C2,1,ames,test,train
CC(=O)Nc1cc2c(cc1O)-c1ccccc1C2,0,ames,test,train
CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,0,ames,train,train
CC(=O)Nc1cc2c(cc1OC(C)=O)-c1ccccc1C2,0,ames,test,train
CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,1,ames,test,train
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,1,ames,test,train
CC(=O)Nc1ccc(-c2ccccc2)cc1,1,ames,test,train
CC(=O)Nc1ccc(/C=C/C(=O)c2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(/C=N/n2nnc3ccnc-3c2O)cc1,1,ames,train,train
CC(=O)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,0,ames,train,train
CC(=O)Nc1ccc(C(=O)C2OC2c2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(C(=O)CCl)cc1,1,ames,train,train
CC(=O)Nc1ccc(C(=O)O)cc1,0,ames,train,train
CC(=O)Nc1ccc(C(=O)[C@@H]2O[C@H]2c2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(C)c(N)c1,1,ames,train,train
CC(=O)Nc1ccc(C)c(N=Nc2cc(NC(C)=O)ccc2C)c1,0,ames,test,test
CC(=O)Nc1ccc(C)c(N=[N+]([O-])c2cc(NC(C)=O)ccc2C)c1,0,ames,train,train
CC(=O)Nc1ccc(C)cc1,1,ames,train,train
CC(=O)Nc1ccc(C2OC2C(=O)c2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(CC(=O)O)cc1,0,ames,train,train
CC(=O)Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1,ames,train,train
CC(=O)Nc1ccc(Cc2ccc(N)cc2)cc1,0,ames,train,train
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)c(Cl)c2)cc1Cl,1,ames,train,test
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,0,ames,train,train
CC(=O)Nc1ccc(N)cc1,1,ames,train,train
CC(=O)Nc1ccc(N=Nc2cc(C)ccc2O)cc1,1,ames,test,train
CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,ames,test,test
CC(=O)Nc1ccc(NC(C)=O)c2c1C(=O)c1ccccc1C2=O,1,ames,test,train
CC(=O)Nc1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(O)cc1,0,ames,train,train
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,0,ames,train,train
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0,ames,train,test
CC(=O)Nc1ccc(Oc2ccc(N(O)C(C)=O)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc(N(O)C=O)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc(N)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc(N=O)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)cc2)cc1,0,ames,train,test
CC(=O)Nc1ccc(Oc2ccc(NO)cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(Oc2ccccc2)cc1,1,ames,train,train
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,0,ames,train,train
