Smiles_unify,Smiles,value,source,ph,property
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(N)=O)C(C)C,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(N)=O)C(C)C,4.2,CHEMBL637890,7.4,logd
Cc1ccc2nc(O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,Cc1ccc2nc(O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,3.4,CHEMBL646641,7.4,logd
Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,2.6,CHEMBL646641,7.4,logd
O=C(NO)C(Cc1ccccc1)C(=O)NCc1ccc(F)cc1,O=C(NO)C(Cc1ccccc1)C(=O)NCc1ccc(F)cc1,1.2,CHEMBL915813,7.4,logd
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,2.39,CHEMBL938622,7.4,logd
COc1ccccc1N1CCN(CCCNC(=O)c2ccc3nonc3c2)CC1,COc1ccccc1N1CCN(CCCNC(=O)c2ccc3nonc3c2)CC1,2.34,CHEMBL938622,7.4,logd
COc1ccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)cc1,COc1ccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)cc1,2.41,CHEMBL938622,7.4,logd
COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,2.05,CHEMBL1670710,7.4,logd
O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,0.72,CHEMBL635471,7.4,logd
O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2cccnc2)c1,O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2cccnc2)c1,3.12,CHEMBL3860603,7.4,logd
N#C[C@H](Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)[C@@H]1CNCCCO1,N#C[C@H](Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)[C@@H]1CNCCCO1,2.8,CHEMBL3859631,7.4,logd
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-2.14,CHEMBL631372,7.4,logd
COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.5,CHEMBL2175121,7.4,logd
Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1cccnc1,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1cccnc1,1.3,CHEMBL1007471,7.4,logd
CCc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cn1,CCc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cn1,2.0,CHEMBL1007471,7.4,logd
Cc1c(S(=O)(=O)c2ccc(=O)[nH]n2)oc2ccc(Cl)cc12,Cc1c(S(=O)(=O)c2ccc(=O)[nH]n2)oc2ccc(Cl)cc12,2.46,CHEMBL635904,7.4,logd
CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/NC)NC#N)C(C)C,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/NC)NC#N)C(C)C,4.4,CHEMBL637890,7.4,logd
CC(C)(C)OC(=O)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,CC(C)(C)OC(=O)NCC#CCC(NC(=O)C(Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)[C@@H](O)CC(=O)N1CCOC(CCN)C1,3.96,CHEMBL638180,7.4,logd
Fc1ncccc1OC[C@@H]1CCN1,Fc1ncccc1OC[C@@H]1CCN1,-1.43,CHEMBL1061440,7.4,logd
CN1CCC[C@H]1COc1cnc(Cl)c(-c2ccnc(F)c2)c1,CN1CCC[C@H]1COc1cnc(Cl)c(-c2ccnc(F)c2)c1,1.6,CHEMBL1061440,7.4,logd
c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,0.2,CHEMBL1772762,7.4,logd
CCCNc1nc2ccccc2c(=O)o1,CCCNc1nc2ccccc2c(=O)o1,2.4,CHEMBL638078,7.4,logd
COC12[C@@H]3N[C@@H]3CN1C1=C(C(=O)C(Nc3ccc(C)cc3)=C(C)C1=O)[C@@H]2COC(N)=O,COC12[C@@H]3N[C@@H]3CN1C1=C(C(=O)C(Nc3ccc(C)cc3)=C(C)C1=O)[C@@H]2COC(N)=O,1.86,CHEMBL640871,7.4,logd
CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+],-0.43,CHEMBL638085,7.4,logd
CCOC(=O)CCCNc1nc2ccccc2c(=O)o1,CCOC(=O)CCCNc1nc2ccccc2c(=O)o1,2.3,CHEMBL638078,7.4,logd
Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,-0.47,CHEMBL638473,7.4,logd
CCn1ccc(=O)c(O)c1C,CCn1ccc(=O)c(O)c1C,-0.31,CHEMBL638473,7.4,logd
CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNc1n[nH]c(N)n1)C(C)C,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNc1n[nH]c(N)n1)C(C)C,4.2,CHEMBL637890,7.4,logd
CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,-0.66,CHEMBL638473,7.4,logd
CCc1nccc(O)c1O,CCc1nccc(O)c1O,-1.16,CHEMBL636435,7.4,logd
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,2.6,CHEMBL2045646,7.4,logd
O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNC1CC1,O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNC1CC1,4.5,CHEMBL1764393,7.4,logd
COCCN(C)Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,COCCN(C)Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,4.0,CHEMBL1764393,7.4,logd
O=C(CNC(=O)c1nccc(O)c1O)NCc1ccccc1,Cl.O=C(CNC(=O)c1nccc(O)c1O)NCc1ccccc1,0.01,CHEMBL1678414,7.4,logd
COc1ccc(C(=O)/C=C/c2ccc(O)c(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c2)c(OC)c1,COc1ccc(C(=O)/C=C/c2ccc(O)c(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c2)c(OC)c1,5.3,CHEMBL1776677,7.4,logd
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,1.27,CHEMBL1804379,7.4,logd
COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccccn1)c(=O)n2Cc1c(F)cccc1F,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccccn1)c(=O)n2Cc1c(F)cccc1F,1.62,CHEMBL1804379,7.4,logd
CCOCCn1c(=O)c2c(CN(C)CCOC)c(-c3ccc(NC(=O)NOC)cc3)sc2n(Cc2c(F)cccc2F)c1=O,CCOCCn1c(=O)c2c(CN(C)CCOC)c(-c3ccc(NC(=O)NOC)cc3)sc2n(Cc2c(F)cccc2F)c1=O,2.49,CHEMBL1804379,7.4,logd
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCn2ccnn2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCn2ccnn2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,2.62,CHEMBL1804379,7.4,logd
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2cccnc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2cccnc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,3.15,CHEMBL1804379,7.4,logd
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,3.64,CHEMBL1804379,7.4,logd
C[n+]1ccn(CCS(C)(=O)=O)c1/C=N/O,C[n+]1ccn(CCS(C)(=O)=O)c1/C=N/O.[Cl-],-3.5,CHEMBL638184,7.4,logd
O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,2.9,CHEMBL646641,7.4,logd
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,3.06,CHEMBL1670710,7.4,logd
O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,2.32,CHEMBL1670710,7.4,logd
O=C(Nc1ccc(-c2nnn[nH]2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,O=C(Nc1ccc(-c2nnn[nH]2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,2.96,CHEMBL1670710,7.4,logd
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)N2CCNCC2)CC1,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)N2CCNCC2)CC1,2.0,CHEMBL3389023,7.4,logd
O=C(O)CCc1ccc(OCc2cccc(-c3nccs3)c2)cc1,O=C(O)CCc1ccc(OCc2cccc(-c3nccs3)c2)cc1,2.11,CHEMBL1692328,7.4,logd
N#Cc1c(N)[nH]c2ccc(Oc3ccc(NC(=O)CN)cc3)cc12,N#Cc1c(N)[nH]c2ccc(Oc3ccc(NC(=O)CN)cc3)cc12,1.6,CHEMBL3425141,7.4,logd
CCn1c(N)c(C#N)c2cc(Oc3ccc(NC(=O)CN)cc3)ccc21,CCn1c(N)c(C#N)c2cc(Oc3ccc(NC(=O)CN)cc3)ccc21,2.0,CHEMBL3425141,7.4,logd
O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1nccc(O)c1O,Cl.O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1nccc(O)c1O,0.9,CHEMBL1678414,7.4,logd
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccn[nH]1,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccn[nH]1,1.6,CHEMBL4040135,7.4,logd
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccncn1,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccncn1,0.9,CHEMBL4040135,7.4,logd
O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,0.8,CHEMBL4040135,7.4,logd
Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,0.9,CHEMBL4040135,7.4,logd
CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,1.0,CHEMBL4040135,7.4,logd
CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CCCC/N=C(/S)Nc1ccccc1)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CCCC/N=C(/S)Nc1ccccc1)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12,6.6,CHEMBL638180,7.4,logd
COc1ccc(-c2c(F)c(C(=O)NN3CCCCC3)nn2-c2ccccc2Cl)cc1,COc1ccc(-c2c(F)c(C(=O)NN3CCCCC3)nn2-c2ccccc2Cl)cc1,4.01,CHEMBL631285,7.4,logd
O=S(=O)(c1ccccc1)N1CCCC1,O=S(=O)(c1ccccc1)N1CCCC1,2.2,CHEMBL948522,7.4,logd
Cc1ccc2occc(=O)c2c1,Cc1ccc2occc(=O)c2c1,1.9,CHEMBL948522,7.4,logd
O=C(OCC1CCN(CC2CCC(C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,O=C(OCC1CCN(CC2CCC(C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,0.6,CHEMBL3367330,7.4,logd
CCCCS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,CCCCS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,2.2,CHEMBL3367330,7.4,logd
CS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,CS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,1.0,CHEMBL3367330,7.4,logd
COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cnccn4)n(C)c3c2)ccc1/C=C/C(=O)O,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cnccn4)n(C)c3c2)ccc1/C=C/C(=O)O,2.4,CHEMBL3412642,7.4,logd
COc1ccc2ncc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,COc1ccc2ncc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-0.36,CHEMBL3361753,7.4,logd
N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)NC(=O)CO3)CC1,N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)NC(=O)CO3)CC1,-0.41,CHEMBL3361753,7.4,logd
Cc1c(F)cccc1C(=O)Nc1ccccn1,Cc1c(F)cccc1C(=O)Nc1ccccn1,2.6,CHEMBL3367123,7.4,logd
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(N(C)Cc3ccc(OC(F)F)cc3)CC2)c(=O)c1=O,Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(N(C)Cc3ccc(OC(F)F)cc3)CC2)c(=O)c1=O,0.2,CHEMBL3430049,7.4,logd
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3Cl)CC2)nc1C,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3Cl)CC2)nc1C,3.1,CHEMBL3291551,7.4,logd
Cc1nn(Cc2ccncc2)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,Cc1nn(Cc2ccncc2)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.2,CHEMBL3381817,7.4,logd
Cc1nn(CC(F)(F)CCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,Cc1nn(CC(F)(F)CCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.11,CHEMBL3381817,7.4,logd
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,4.0,CHEMBL3366646,7.4,logd
Fc1cnc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)nc1,Fc1cnc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)nc1,4.9,CHEMBL3137510,7.4,logd
COCCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,COCCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.2,CHEMBL3132104,7.4,logd
CCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,CCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.9,CHEMBL3132104,7.4,logd
CN(C)c1nc([C@H]2CCCO2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,CN(C)c1nc([C@H]2CCCO2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.7,CHEMBL3132104,7.4,logd
O=C(NC1C2CC3CC1CC(O)(C3)C2)c1scnc1[C@H]1CCCO1,O=C(NC1C2CC3CC1CC(O)(C3)C2)c1scnc1[C@H]1CCCO1,1.6,CHEMBL3132104,7.4,logd
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(F)cc2)cc1)C(C)C,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(F)cc2)cc1)C(C)C,4.6,CHEMBL3131308,7.4,logd
N#Cc1ccc(C(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c2cccnc2)cc1,N#Cc1ccc(C(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c2cccnc2)cc1,3.5,CHEMBL3137407,7.4,logd
COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,2.8,CHEMBL3366646,7.4,logd
O=c1ccc2ncc(F)cc2n1CCN1CCN(c2nc3cc(C(F)(F)F)ccc3[nH]2)CC1,O=c1ccc2ncc(F)cc2n1CCN1CCN(c2nc3cc(C(F)(F)F)ccc3[nH]2)CC1,3.7,CHEMBL3366646,7.4,logd
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)c(F)cc5[nH]4)CC3)c2c1,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)c(F)cc5[nH]4)CC3)c2c1,4.0,CHEMBL3366646,7.4,logd
O=c1[nH]c2ccccc2c2ccsc12,O=c1[nH]c2ccccc2c2ccsc12,2.65,CHEMBL3381969,7.4,logd
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,3.6,CHEMBL2427707,7.4,logd
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)CC2,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)CC2,2.36,CHEMBL3631763,7.4,logd
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,2.64,CHEMBL3631763,7.4,logd
COc1ccc(C(=O)O)cc1-c1ccc(C#CCO)s1,COc1ccc(C(=O)O)cc1-c1ccc(C#CCO)s1,0.79,CHEMBL3811663,7.4,logd
COc1cc(C)c(-c2noc(=O)[nH]2)cc1-c1ccc(C#CCO)s1,COc1cc(C)c(-c2noc(=O)[nH]2)cc1-c1ccc(C#CCO)s1,1.9,CHEMBL3811663,7.4,logd
COc1cc(C)c(-c2ncc[nH]2)cc1-c1ccc(C#CCO)s1,COc1cc(C)c(-c2ncc[nH]2)cc1-c1ccc(C#CCO)s1,3.6,CHEMBL3811663,7.4,logd
C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,2.91,CHEMBL3790963,7.4,logd
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,3.0,CHEMBL3790963,7.4,logd
C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,3.0,CHEMBL3790963,7.4,logd
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,0.66,CHEMBL858438,7.4,logd
O=C1CCCN1Cc1c(F)cc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1F,O=C1CCCN1Cc1c(F)cc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1F,2.5,CHEMBL1656995,7.4,logd
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2COCC3)cc1,O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2COCC3)cc1,2.6,CHEMBL1656995,7.4,logd
COC(=O)c1ccc2nc(NC(C)=O)sc2c1,COC(=O)c1ccc2nc(NC(C)=O)sc2c1,1.5,CHEMBL2423257,7.4,logd
CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N1CCN(C)CC1)Cc1ccccc1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N1CCN(C)CC1)Cc1ccccc1,4.12,CHEMBL858443,7.4,logd
C/N=C(\S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N1CCOC(CCN)C1,C/N=C(\S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N1CCOC(CCN)C1,2.43,CHEMBL638180,7.4,logd
O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1Br,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1Br,5.38,CHEMBL631285,7.4,logd
CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,3.79,CHEMBL858443,7.4,logd
C[C@@H]1c2nnc(-c3csc(-c4ccccc4)n3)n2CCN1C(=O)c1ccc(F)cc1,C[C@@H]1c2nnc(-c3csc(-c4ccccc4)n3)n2CCN1C(=O)c1ccc(F)cc1,3.4,CHEMBL3424999,7.4,logd
Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(N)=O,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(N)=O,1.0,CHEMBL3136459,7.4,logd
