Smiles_unify,Smiles,value,source,property,cell_type,s9
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,1,Benchmark,ames,,-1
Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,1,Benchmark,ames,,-1
Cc1ccc2cc3ccccc3c(C)c2c1,Cc1ccc2cc3ccccc3c(C)c2c1,1,Benchmark,ames,,-1
c1ccc2c(c1)cc1sc3cccc4ccc2c1c43,c1ccc2c(c1)cc1sc3cccc4ccc2c1c43,1,Benchmark,ames,,-1
OC1c2ccc3c4c(ccc3c2C2OC2C1O)CCC4,OC1c2ccc3c4c(ccc3c2C2OC2C1O)CCC4,1,Benchmark,ames,,-1
COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,1,Benchmark,ames,,-1
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1,Benchmark,ames,,-1
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,1,Benchmark,ames,,-1
O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl,O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl,1,Benchmark,ames,,-1
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,O=[N+]([O-])c1ccc2[nH]c3ccccc3c2c1,1,Benchmark,ames,,-1
CS(=O)(=O)N1C2c3ccccc3-c3ccccc3C21,CS(=O)(=O)N1C2c3ccccc3-c3ccccc3C21,1,Benchmark,ames,,-1
O=[N+]([O-])C1=Cc2cccc3cccc1c23,O=[N+]([O-])C1=Cc2cccc3cccc1c23,1,Benchmark,ames,,-1
Nc1c2ccccc2nc2ccc(Cl)cc12,Nc1c2ccccc2nc2ccc(Cl)cc12,1,Benchmark,ames,,-1
CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1,1,Benchmark,ames,,-1
Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccccc1,Oc1c2nc3ccccc3c-2nnn1/N=C/c1ccccc1,1,Benchmark,ames,,-1
CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@H]2[C@@]12CO2,1,Benchmark,ames,,-1
NC(CCCCNC=CC=O)C(=O)O,NC(CCCCNC=CC=O)C(=O)O,1,Benchmark,ames,,-1
Nc1cnc2c(c1)nc1ccccn12,Nc1cnc2c(c1)nc1ccccn12,1,Benchmark,ames,,-1
CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC,1,Benchmark,ames,,-1
CN(Cc1ccc(F)cc1)N=O,CN(Cc1ccc(F)cc1)N=O,1,Benchmark,ames,,-1
Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,Oc1ccc2c(c1)-c1ccc3ccc4cccc5cc-2c1c3c45,1,Benchmark,ames,,-1
O=C(/N=c1\sn(C(=O)c2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)cc1,O=C(/N=c1\sn(C(=O)c2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc12)c1ccc(Cl)cc1,1,Benchmark,ames,,-1
CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3C=CC4(OO)CC(O)CCC4(C)C3CCC12C,1,Benchmark,ames,,-1
Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1,Benchmark,ames,,-1
O=[N+]([O-])c1cccc2c1ccc1ccccc12,O=[N+]([O-])c1cccc2c1ccc1ccccc12,1,Benchmark,ames,,-1
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1,Benchmark,ames,,-1
OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,OCc1ccc(-c2[nH]ccc3c4ccccc4nc2-3)o1,1,Benchmark,ames,,-1
O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1,Benchmark,ames,,-1
Cc1c2ccccc2c(CO)c2ccccc12,Cc1c2ccccc2c(CO)c2ccccc12,1,Benchmark,ames,,-1
CCCOc1cc(-c2cc(OCCC)c(N/N=C(\C(C)=O)C(=O)Nc3ccc([N+](=O)[O-])cc3)cc2OC)c(OC)cc1N/N=C(\C(C)=O)C(=O)Nc1ccc([N+](=O)[O-])cc1,CCCOc1cc(-c2cc(OCCC)c(N/N=C(\C(C)=O)C(=O)Nc3ccc([N+](=O)[O-])cc3)cc2OC)c(OC)cc1N/N=C(\C(C)=O)C(=O)Nc1ccc([N+](=O)[O-])cc1,1,Benchmark,ames,,-1
COc1ccc(CCC2CO2)cc1,COc1ccc(CCC2CO2)cc1,1,Benchmark,ames,,-1
COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1,1,Benchmark,ames,,-1
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,1,Benchmark,ames,,-1
Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,1,Benchmark,ames,,-1
Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,1,Benchmark,ames,,-1
N#C/C(=C\C=C\c1ccccc1[N+](=O)[O-])c1ccc(Br)cc1,N#C/C(=C\C=C\c1ccccc1[N+](=O)[O-])c1ccc(Br)cc1,1,Benchmark,ames,,-1
Cc1c(N)cccc1N=[N+]([O-])c1cccc(N)c1C,Cc1c(N)cccc1N=[N+]([O-])c1cccc(N)c1C,1,Benchmark,ames,,-1
CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,CC(=O)O[C@H]1[C@@]2(O)CC(C)(C)CC2=C(C=O)[C@@]2(C=O)C[C@@]12C,1,Benchmark,ames,,-1
CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,1,Benchmark,ames,,-1
O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,1,Benchmark,ames,,-1
O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,O=C1NCCN1/N=C/c1ccc([N+](=O)[O-])o1,1,Benchmark,ames,,-1
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1,Benchmark,ames,,-1
CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,1,Benchmark,ames,,-1
COC(=O)C(Cl)Cl,COC(=O)C(Cl)Cl,1,Benchmark,ames,,-1
O=C1CCCN1c1ncc([N+](=O)[O-])s1,O=C1CCCN1c1ncc([N+](=O)[O-])s1,1,Benchmark,ames,,-1
C=C(C)[C@H]1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,C=C(C)[C@H]1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,1,Benchmark,ames,,-1
Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccccc1Cl,O=[N+]([O-])c1ccccc1Cl,1,Benchmark,ames,,-1
O=NN(CC(=O)O)CC(=O)O,O=NN(CC(=O)O)CC(=O)O,1,Benchmark,ames,,-1
CC(=O)OCc1ccc([N+](=O)[O-])cc1,CC(=O)OCc1ccc([N+](=O)[O-])cc1,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43,O=[N+]([O-])c1ccc2c3cccc4cccc(c5cccc1c52)c43,1,Benchmark,ames,,-1
Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,1,Benchmark,ames,,-1
Fc1cnc2ccc3ccccc3c2c1,Fc1cnc2ccc3ccccc3c2c1,1,Benchmark,ames,,-1
Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1,Benchmark,ames,,-1
Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,1,Benchmark,ames,,-1
O=C1NCCN1c1nccs1,O=C1NCCN1c1nccs1,1,Benchmark,ames,,-1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1,Benchmark,ames,,-1
CCOP(=S)(OCC)OCCSCC,CCOP(=S)(OCC)OCCSCC,1,Benchmark,ames,,-1
CC(=O)C(Cl)(Cl)Cl,CC(=O)C(Cl)(Cl)Cl,1,Benchmark,ames,,-1
c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,1,Benchmark,ames,,-1
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)[C@H]1O[C@@H]21,1,Benchmark,ames,,-1
CC(C)[C@@H]1CC[C@@H](C)CC1=O,CC(C)[C@@H]1CC[C@@H](C)CC1=O,1,Benchmark,ames,,-1
Cc1ccc(S(=O)(=O)OCC2CO2)cc1,Cc1ccc(S(=O)(=O)OCC2CO2)cc1,1,Benchmark,ames,,-1
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1,Benchmark,ames,,-1
Cc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,Cc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,1,Benchmark,ames,,-1
OCc1ccc2c(c1)-c1cccc3cccc-2c13,OCc1ccc2c(c1)-c1cccc3cccc-2c13,1,Benchmark,ames,,-1
O=C1CCC(=O)N1Br,O=C1CCC(=O)N1Br,1,Benchmark,ames,,-1
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,1,Benchmark,ames,,-1
[N-]=[N+]=NCCC(=O)O,[N-]=[N+]=NCCC(=O)O,1,Benchmark,ames,,-1
OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,OC1c2c(ccc3c2ccc2ccccc23)C2OC2C1O,1,Benchmark,ames,,-1
CC1(C)CC(N)CC(C)(C)N1O,CC1(C)CC(N)CC(C)(C)N1O,1,Benchmark,ames,,-1
O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,Benchmark,ames,,-1
CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,CC[C@]1(O)C[C@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,1,Benchmark,ames,,-1
NC(=O)N(c1ccccc1)c1ccc(C(=O)O)cc1,NC(=O)N(c1ccccc1)c1ccc(C(=O)O)cc1,1,Benchmark,ames,,-1
Oc1cccc2ncccc12,Oc1cccc2ncccc12,1,Benchmark,ames,,-1
C=C(C)c1ccc(C)c2ccc(CO)c-2c1,C=C(C)c1ccc(C)c2ccc(CO)c-2c1,1,Benchmark,ames,,-1
CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([N+](=O)[O-])o2)n1,CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([N+](=O)[O-])o2)n1,1,Benchmark,ames,,-1
Nc1ccc([N+](=O)[O-])cc1O,Nc1ccc([N+](=O)[O-])cc1O,1,Benchmark,ames,,-1
CC(=O)OO[N+](=O)[O-],CC(=O)OO[N+](=O)[O-],1,Benchmark,ames,,-1
CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,CC(=O)Nc1ccc(N=Nc2ccc(N(C)C)cc2)cc1,1,Benchmark,ames,,-1
O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,O=C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,1,Benchmark,ames,,-1
BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,1,Benchmark,ames,,-1
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,Benchmark,ames,,-1
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],1,Benchmark,ames,,-1
C/C=C\C=O,C/C=C\C=O,1,Benchmark,ames,,-1
N#Cc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,N#Cc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,1,Benchmark,ames,,-1
c1ccc2c(c1)CCc1cc3ccc4c(c3cc1-2)CCCC4,c1ccc2c(c1)CCc1cc3ccc4c(c3cc1-2)CCCC4,1,Benchmark,ames,,-1
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,1,Benchmark,ames,,-1
Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1,1,Benchmark,ames,,-1
CC(O)C(=O)NCCO,CC(O)C(=O)NCCO,1,Benchmark,ames,,-1
Cc1c(C)c2c(nc(N)n2C)c2nccnc12,Cc1c(C)c2c(nc(N)n2C)c2nccnc12,1,Benchmark,ames,,-1
Cc1cnc2ccc3c(nc(NO)n3C)c2n1,Cc1cnc2ccc3c(nc(NO)n3C)c2n1,1,Benchmark,ames,,-1
Nc1c2ccccc2nc2ccc(I)cc12,Nc1c2ccccc2nc2ccc(I)cc12,1,Benchmark,ames,,-1
Oc1cccc2c1ccc1c3ccccc3ccc21,Oc1cccc2c1ccc1c3ccccc3ccc21,1,Benchmark,ames,,-1
O=C/C=C/c1ccccc1Cl,O=C/C=C/c1ccccc1Cl,1,Benchmark,ames,,-1
CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,CCCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc2cc3ccccc3cc2c1,O=[N+]([O-])c1ccc2cc3ccccc3cc2c1,1,Benchmark,ames,,-1
O=[N+]([O-])CCl,O=[N+]([O-])CCl,1,Benchmark,ames,,-1
O=[N+]([O-])c1c2c(cc3c1ccc1ccccc13)C=CC(O)C2O,O=[N+]([O-])c1c2c(cc3c1ccc1ccccc13)C=CC(O)C2O,1,Benchmark,ames,,-1
N#CC(Cl)Cl,N#CC(Cl)Cl,1,Benchmark,ames,,-1
CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,CC(/C=C(\C#N)c1ccc(Cl)c(Cl)c1)C(c1ccccc1)C(C#N)c1ccc(Cl)c(Cl)c1,1,Benchmark,ames,,-1
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,1,Benchmark,ames,,-1
CN(C)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,CN(C)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,1,Benchmark,ames,,-1
COC1=CC(=O)c2c(nc(C)c3c4c[nH]ccc-4nc23)C1=O,COC1=CC(=O)c2c(nc(C)c3c4c[nH]ccc-4nc23)C1=O,1,Benchmark,ames,,-1
Nc1ccc(-c2ccc(Cl)cc2)cc1,Nc1ccc(-c2ccc(Cl)cc2)cc1,1,Benchmark,ames,,-1
Nc1ccc(F)cc1,Nc1ccc(F)cc1,1,Benchmark,ames,,-1
CC(Br)C(Br)CCl,CC(Br)C(Br)CCl,1,Benchmark,ames,,-1
Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,1,Benchmark,ames,,-1
Nc1ccc(NOS(=O)(=O)O)cc1Cl,Nc1ccc(NOS(=O)(=O)O)cc1Cl,1,Benchmark,ames,,-1
O=Nn1cnc(CC(=O)NO)c1,O=Nn1cnc(CC(=O)NO)c1,1,Benchmark,ames,,-1
CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,CS(=O)(=O)OC[C@@H](O)[C@H](O)COS(C)(=O)=O,1,Benchmark,ames,,-1
C1=Cc2c3ccccc3cc3cccc1c23,C1=Cc2c3ccccc3cc3cccc1c23,1,Benchmark,ames,,-1
Cn1cnc2c(N)ncnc21,Cn1cnc2c(N)ncnc21,1,Benchmark,ames,,-1
O=C(CCCl)/N=c1\sn(C(=O)CCCl)c2ccc([N+](=O)[O-])cc12,O=C(CCCl)/N=c1\sn(C(=O)CCCl)c2ccc([N+](=O)[O-])cc12,1,Benchmark,ames,,-1
Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1,Benchmark,ames,,-1
NC(CCS/C(Cl)=C/Cl)C(=O)O,NC(CCS/C(Cl)=C/Cl)C(=O)O,1,Benchmark,ames,,-1
C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,1,Benchmark,ames,,-1
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,1,Benchmark,ames,,-1
C1=Cc2c3ccccc3cc3cc4ccccc4c1c23,C1=Cc2c3ccccc3cc3cc4ccccc4c1c23,1,Benchmark,ames,,-1
Cn1c(NO)nc2c3cccnc3ccc21,Cn1c(NO)nc2c3cccnc3ccc21,1,Benchmark,ames,,-1
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,1,Benchmark,ames,,-1
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,1,Benchmark,ames,,-1
CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12,CN(C)CCCNc1c2ccccc2nc2c(Cl)ccc([N+](=O)[O-])c12,1,Benchmark,ames,,-1
c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34,c1ccc2c(c1)cc1ccc3cccc4ncc2c1c34,1,Benchmark,ames,,-1
NC(=O)c1ccccc1[N+](=O)[O-],NC(=O)c1ccccc1[N+](=O)[O-],1,Benchmark,ames,,-1
COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,COCCN(CCOC)c1cc(NC(C)=O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1,Benchmark,ames,,-1
Cn1c([N+](=O)[O-])nc2ccccc21,Cn1c([N+](=O)[O-])nc2ccccc21,1,Benchmark,ames,,-1
C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12O[C@@H]1[C@](O)(CCO)NC2=O)C(=O)OC,1,Benchmark,ames,,-1
Cc1cccc2cccc([N+](=O)[O-])c12,Cc1cccc2cccc([N+](=O)[O-])c12,1,Benchmark,ames,,-1
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,1,Benchmark,ames,,-1
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,1,Benchmark,ames,,-1
CC(=O)OCc1cocc2c(C=O)ccc1-2,CC(=O)OCc1cocc2c(C=O)ccc1-2,1,Benchmark,ames,,-1
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1[C@@H]1O[C@H]41,O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1[C@@H]1O[C@H]41,1,Benchmark,ames,,-1
O=[N+]([O-])c1c(Cl)c(Cl)c2c(c1Cl)Oc1ccc(Cl)c(Cl)c1O2,O=[N+]([O-])c1c(Cl)c(Cl)c2c(c1Cl)Oc1ccc(Cl)c(Cl)c1O2,1,Benchmark,ames,,-1
Nc1ccc(CC(=O)O)cc1,Nc1ccc(CC(=O)O)cc1,1,Benchmark,ames,,-1
COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,1,Benchmark,ames,,-1
C=CCCCC[C@H]1CO1,C=CCCCC[C@H]1CO1,1,Benchmark,ames,,-1
Cc1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O,Cc1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O,1,Benchmark,ames,,-1
COc1cc2nc3ccccc3c(O)c2cc1OC,COc1cc2nc3ccccc3c(O)c2cc1OC,1,Benchmark,ames,,-1
C[C@]12CC[C@H](OC(=O)COc3ccc(N(CCCl)CCCl)cc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,C[C@]12CC[C@H](OC(=O)COc3ccc(N(CCCl)CCCl)cc3)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)NC(=O)CC[C@@H]12,1,Benchmark,ames,,-1
O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,1,Benchmark,ames,,-1
O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,O=C(Nc1ccccc1)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,1,Benchmark,ames,,-1
OO[C@@H]1CCCc2ccccc21,OO[C@@H]1CCCc2ccccc21,1,Benchmark,ames,,-1
CC12OOC1Oc1ccccc12,CC12OOC1Oc1ccccc12,1,Benchmark,ames,,-1
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1,Benchmark,ames,,-1
Cc1ccc(N(N)c2ccc(C)cc2)cc1,Cc1ccc(N(N)c2ccc(C)cc2)cc1,1,Benchmark,ames,,-1
Cc1cc(-c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)cc(C)n1,Cc1cc(-c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)cc(C)n1,1,Benchmark,ames,,-1
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,1,Benchmark,ames,,-1
CC1CC2c3cccc4c3c(cn4C3CCCC3)CC2N(C)C1,CC1CC2c3cccc4c3c(cn4C3CCCC3)CC2N(C)C1,1,Benchmark,ames,,-1
O=NN1CCCCCCCCCCCC1,O=NN1CCCCCCCCCCCC1,1,Benchmark,ames,,-1
c1cc2ccc3cc4occc4c4ccc(c1)c2c34,c1cc2ccc3cc4occc4c4ccc(c1)c2c34,1,Benchmark,ames,,-1
c1ccc(CSSCc2ccccc2)cc1,c1ccc(CSSCc2ccccc2)cc1,1,Benchmark,ames,,-1
Cc1cc(N=Nc2ccccc2)c(N)cc1N,Cc1cc(N=Nc2ccccc2)c(N)cc1N,1,Benchmark,ames,,-1
O=C(Nc1cccc2c1C(=O)c1cccc(Cl)c1C2=O)c1ccccc1,O=C(Nc1cccc2c1C(=O)c1cccc(Cl)c1C2=O)c1ccccc1,1,Benchmark,ames,,-1
O=NN1CCC[C@@H]1c1cccnc1,O=NN1CCC[C@@H]1c1cccnc1,1,Benchmark,ames,,-1
Oc1ccc2c(O)c3ccccc3cc2c1O,Oc1ccc2c(O)c3ccccc3cc2c1O,1,Benchmark,ames,,-1
O=Nc1ccc(Oc2ccccc2)cc1,O=Nc1ccc(Oc2ccccc2)cc1,1,Benchmark,ames,,-1
CC(=O)c1ccco1,CC(=O)c1ccco1,1,Benchmark,ames,,-1
Nc1ccc(CCc2ccccc2)cc1,Nc1ccc(CCc2ccccc2)cc1,1,Benchmark,ames,,-1
CCCCON=O,CCCCON=O,1,Benchmark,ames,,-1
